Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_2.0,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0-sens_2.0,Accuracy_sens_1.0-sens_2.0,Accuracy_sens_0.0/sens_1.0,Accuracy_sens_0.0/sens_2.0,Accuracy_sens_1.0/sens_2.0,prob_pos_sens_2.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0-sens_2.0,prob_pos_sens_1.0-sens_2.0,prob_pos_sens_0.0/sens_1.0,prob_pos_sens_0.0/sens_2.0,prob_pos_sens_1.0/sens_2.0,TPR_sens_2.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0-sens_2.0,TPR_sens_1.0-sens_2.0,TPR_sens_0.0/sens_1.0,TPR_sens_0.0/sens_2.0,TPR_sens_1.0/sens_2.0,TNR_sens_2.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0-sens_2.0,TNR_sens_1.0-sens_2.0,TNR_sens_0.0/sens_1.0,TNR_sens_0.0/sens_2.0,TNR_sens_1.0/sens_2.0,PPV_sens_2.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0-sens_2.0,PPV_sens_1.0-sens_2.0,PPV_sens_0.0/sens_1.0,PPV_sens_0.0/sens_2.0,PPV_sens_1.0/sens_2.0
0.0,0.8303703061312983,0.45156534559014827,0.7738837405223252,0.8902787705503932,0.8820818129441137,0.13898885688597246,0.8455460685612336,0.8523617877568311,0.7737744673479993,0.07858732040883187,0.006815719195597536,0.07177160121323434,0.9078005120153839,0.9920037250689822,0.9151180475176715,0.40703453549127055,0.5335733954670621,0.3779663952884116,0.15560700017865048,0.1265388599757915,0.029068140202858972,0.7083681429760187,0.7628463843010275,0.9285855678860881,0.7517784552845529,0.8976429506765604,0.6306682577565632,0.2669746929199972,0.14586449539200752,0.12111019752798968,0.7025825327110559,0.8375027673507954,0.8389017446873378,0.9399130657120941,0.8096707818930041,0.9719124328789757,0.16224165098597154,0.13024228381908998,0.031999367166881565,0.8330696825171963,0.8614315636516701,0.9670758742409603,0.9264245460237946,0.8163953949980151,0.9688359303391384,0.15244053534112334,0.11002915102577959,0.04241138431534375,0.8426559848087365,0.8812324743574383,0.9562243895098959
1.0,0.8266845893677912,0.4652241783019686,0.7835720303285594,0.8724088634739099,0.8669027868394072,0.1810323681348209,0.8381547088059131,0.8143401821647956,0.8312835614065477,0.016943379241752043,0.023814526641117495,0.0068711473993654515,0.9796178103015973,0.9715869559749355,0.9918020535741492,0.498534471772652,0.36422368142342726,0.5851377100294475,0.22091402860602022,0.13431079034922472,0.0866032382567955,0.6224580559080656,0.7305887597468389,0.8519951170939963,0.835619918699187,0.6839807944129201,0.8585918854415274,0.17461109102860728,0.1516391242862668,0.022971966742340477,0.7966308627074734,0.8185309841317281,0.9732446030158703,0.8407057018665303,0.9372427983539094,0.7934737711689385,0.14376902718497098,0.09653709648737918,0.047231930697591795,0.8466042871308542,0.8969988388740586,0.943818710170839,0.8407464212678937,0.9113114277406222,0.85198342214328,0.05932800559734219,0.07056500647272856,0.011237000875386371,0.9348982095567135,0.9225676269113868,0.9868107752060267
