Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.7400049358341559,0.3996791707798618,0.6447570332480819,0.8288030519790176,0.7783266440259339,0.23490140936769957,0.7190068638250996,0.7692989715096347,0.05029210768453507,0.9346260562576285,0.3022625201254131,0.5355834022934153,0.23332088216800217,0.5643612532261052,0.5195635229929851,0.8837797619047619,0.3642162389117768,0.5878880071582523,0.9565540289639807,0.6938615414787214,0.2626924874852593,0.725376215528803,0.9343986543313709,0.6554464187175808,0.2789522356137901,0.7014633590055838
0.1,0.8039980256663376,0.45725567620927937,0.7707416879795397,0.8350023843586075,0.8132556131260794,0.058781405031479654,0.8094652995508855,0.7963707294006384,0.013094570150247176,0.9838231853082369,0.43246335056351154,0.49184300744768883,0.05937965688417729,0.8792711170332278,0.7225253312548714,0.8627976190476191,0.1402722877927477,0.8374215636482814,0.9130152246565169,0.7525985487350461,0.1604166759214708,0.8243001084874343,0.908200254727148,0.6967912510515563,0.2114090036755918,0.7672220387792055
0.2,0.8081194471865746,0.4371915103652517,0.7542199488491048,0.8583690987124464,0.8323454699407282,0.01226724815871163,0.8042962460808406,0.8134531268471451,0.009156880766304498,0.9887431980232277,0.43203965765613084,0.4443787681759073,0.012339110519776486,0.9722328981413171,0.7173811379579111,0.8245535714285714,0.1071724334706603,0.8700236865326048,0.9078165614556257,0.8061384585212786,0.10167810293434709,0.8879970830546287,0.902618417181524,0.7370311252992817,0.1655872918822423,0.816547847096564
0.3,0.8217670286278381,0.4735932872655479,0.8060869565217391,0.8363853123509776,0.8212089630015633,0.03771078224541611,0.8262859079739006,0.8154628206643811,0.010823087309519419,0.9869015225782342,0.48953478518769594,0.45135358789455016,0.038181197293145785,0.9220051394743961,0.7904910366328917,0.8358630952380952,0.04537205860520355,0.9457183133653253,0.8689194207203862,0.8020200039223377,0.06689941679804845,0.923008491693528,0.8777912411286135,0.7355945521215296,0.14219668900708393,0.8380062566764102
0.4,0.82677690029615,0.5047137216189536,0.8435294117647059,0.8111587982832618,0.8063664368490538,0.06923847679867276,0.8374714007287518,0.8118571935216928,0.02561420720705898,0.969414827557371,0.5340225404626726,0.4638255112897506,0.07019702917292203,0.8685504377547362,0.8416991426344506,0.8470238095238095,0.005324666889358953,0.9937136750708904,0.8324359450427034,0.7886840556971956,0.04375188934550778,0.9474411339322171,0.8567914947635671,0.725372753918695,0.13141874084487204,0.8466152597825014
0.5,0.8306762092793682,0.46345014807502466,0.8048081841432225,0.8547925608011445,0.8378507907769317,0.09389830939385689,0.8359461062621811,0.8233242700082752,0.012621836253905894,0.9849011363778668,0.5030929582238793,0.40814517082397445,0.09494778739990489,0.8112718815721277,0.8118472330475448,0.7913690476190476,0.02047818542849722,0.9747758142235389,0.8646490902339399,0.8443812512257305,0.020267839008209387,0.9765594629808426,0.877210712481051,0.7701665459811731,0.10704416649987791,0.8779721166455885
0.6,0.8289733464955578,0.4713228035538006,0.8112020460358056,0.8455412494039104,0.8304010891192795,0.11888371571423642,0.8370477078213711,0.8177089490483509,0.01933875877302016,0.976896467677626,0.5215659689856792,0.401229459747015,0.12033650923866418,0.7692784491428959,0.8298519095869057,0.7755952380952381,0.054256671491667574,0.9346188508276421,0.8456182695878203,0.8454598940968817,0.00015837549093855596,0.9998127104195422,0.864906580016247,0.7678255745433117,0.0970810054729353,0.8877555013269622
0.7,0.8254935834155972,0.5084155972359329,0.8460358056265984,0.806342393896042,0.8028736469103441,0.14038050178852277,0.8365392763325142,0.8100839342711904,0.026455342061323828,0.9683752540857291,0.5678332344716549,0.4255231114788982,0.1423101229927567,0.7493804265874464,0.8719407638347623,0.796577380952381,0.07536338288238131,0.9135682307695582,0.7943743037504641,0.8189841145322613,0.024609810781797137,0.9699508081474177,0.8347261602745859,0.7435754965967496,0.09115066367783631,0.8908017167595993
0.8,0.8185834155972359,0.5167077986179665,0.8474680306905371,0.791654744873629,0.7913263600324784,0.1671060603956312,0.8304380984662316,0.8020451590022462,0.028392939463985467,0.9658096858556641,0.5874078467926447,0.41807542262678804,0.16933242416585664,0.7117293800373233,0.8843335931410756,0.7770833333333333,0.10725025980774228,0.8787219431223926,0.766245822502785,0.8184938223181016,0.05224799981531669,0.9361656760373068,0.8183785343335257,0.7383005796691644,0.0800779546643613,0.9021504703449053
0.9,0.8096248766041461,0.5128825271470878,0.8342199488491049,0.7866952789699571,0.7847656625926283,0.23587978444467447,0.8142953986950259,0.8031091145525476,0.011186284142478242,0.986262621451128,0.6127023133632743,0.37362572408086064,0.23907658928241365,0.6097997607189318,0.8927513639906469,0.7224702380952381,0.17028112589540878,0.8092625418859705,0.7208503527664315,0.8562463228083939,0.13539597004196235,0.841872640576279,0.792061406541733,0.7680746717291568,0.023986734812576183,0.9697160666907051
1.0,0.7451382033563673,0.537142152023692,0.7925319693094629,0.7009537434430139,0.7118768665288306,0.42428043921630487,0.7513346326582493,0.7364936753753398,0.014840957282909462,0.9802472072525106,0.7162528599271248,0.2872679985813926,0.4289848613457322,0.40107064788630753,0.9300857365549493,0.5299107142857142,0.40017502226923507,0.5697439423687014,0.5384329743780171,0.8726220827613258,0.33418910838330873,0.6170288203963387,0.7058858325939071,0.7327160493827161,0.026830216788808925,0.9633825179461917
