Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.6005182625863771,0.4211006910167818,0.5224040920716112,0.6733428707677634,0.5985465627380883,0.633872437067743,0.6053300567748496,0.5938054143515782,0.011524642423271447,0.9809613907416496,0.15613083636979916,0.790755408440714,0.6346245720709148,0.19744517040695636,0.2805923616523772,0.984077380952381,0.7034850193000037,0.2851324164984084,0.9921091719272187,0.33663463424200823,0.6554745376852105,0.3393120875881831,0.9769335142469471,0.49431903124532817,0.4826144830016189,0.5059904528163984
0.1,0.8911648568608095,0.47482724580454094,0.8792838874680307,0.9022412970910825,0.8934511434511434,0.0001876679297950293,0.9048809422930261,0.8720297907554084,0.03285115153761764,0.9636956089998197,0.4747479027201085,0.4749379359262324,0.0001900332061239296,0.9995998778119223,0.8491816056118472,0.9367559523809523,0.08757434676910514,0.906513167547516,0.9712216858522095,0.8293783094724456,0.14184337637976385,0.8539536560540225,0.9723337795626952,0.7834474175482266,0.18888636201446862,0.8057391751838346
0.2,0.9023198420533071,0.45483711747285294,0.8701278772378517,0.9323319027181688,0.9230059685295714,0.06642297506433013,0.9095839335649522,0.8921858375694527,0.017398095995499463,0.980872467780614,0.4828404372510804,0.4157701856011349,0.06707025164994551,0.8610923061212694,0.8609508963367108,0.8876488095238095,0.026697913187098687,0.9699228874069903,0.96750835499443,0.8951755246126691,0.07233283038176086,0.9252380302367753,0.9692874692874693,0.8480238839920387,0.12126358529543069,0.8748940957788586
0.3,0.9096248766041461,0.4686080947680158,0.8919693094629156,0.9260848831664282,0.9183694965241205,0.09706764364272825,0.9189051775273281,0.8966780943373921,0.022227083189936048,0.9758113418734383,0.5096178289975426,0.4113961461165622,0.09822168288098038,0.807264037299892,0.8941543257989089,0.887797619047619,0.006356706751289853,0.9928908169788138,0.9483847010768659,0.9025299078250637,0.045854793251802195,0.9516495856589259,0.9537745261057532,0.857183908045977,0.0965906180597762,0.8987280374805624
0.4,0.9074777887462981,0.48827739387956565,0.9101278772378517,0.9050071530758226,0.8993176648976497,0.11820383331304121,0.9188628082365902,0.8915947511526185,0.02726805708397162,0.9703241258221101,0.538301838827218,0.4184891831185719,0.11981265570864613,0.7774247697728873,0.9204988308651598,0.890327380952381,0.03017144991277887,0.9672227178339583,0.9169142220571853,0.8924298882133752,0.024484333843810102,0.9732970290406477,0.9295552931916569,0.8450564971751412,0.08449879601651566,0.9090976119060261
0.5,0.9113524185587364,0.4686574531095755,0.8938107416879796,0.9277062470195517,0.9201685097419695,0.13686364689467423,0.9195830861791373,0.8998699609882965,0.019713125190840786,0.9785629754536388,0.5264808067112956,0.38798912400993024,0.13849168270136536,0.7369482781975193,0.9102883865939205,0.8623511904761905,0.04793719611773006,0.9473384513922016,0.9306535462309692,0.9245930574622475,0.006060488768721672,0.9934879216940977,0.9398841139546112,0.8828458257160268,0.05703828823858448,0.9393134883420968
0.6,0.9081441263573544,0.49718657453109577,0.9200511508951407,0.8970433953266571,0.8928323240345478,0.14737183607813598,0.9163206507923057,0.8967372029790756,0.01958344781323018,0.9786281714852796,0.5595712227777307,0.41015486464121054,0.1494163581365202,0.73298062506715,0.9377240841777085,0.8863095238095238,0.0514145603681847,0.9451709076948043,0.8908280727812848,0.9036085506962149,0.012780477914930088,0.9858561786460709,0.910956311047172,0.8583369361579478,0.05261937488922419,0.9422372135182459
0.7,0.9082922013820336,0.48381046396841065,0.9063427109974425,0.9101096804959465,0.9038461538461539,0.20499773849433287,0.9144987712905686,0.8996335264215628,0.014865244869005756,0.9837449263622,0.5705448690788916,0.36280884265279584,0.20773602642609573,0.635898878976035,0.9461418550272798,0.8303571428571429,0.11578471217013686,0.8776243630329635,0.8768102487931675,0.9452833888997842,0.06847314010661676,0.927563373152772,0.9014555175998812,0.9090909090909091,0.007635391491027876,0.9916010693598694
0.8,0.9020483711747286,0.49188055281342546,0.908235294117647,0.8962804005722461,0.8908735136219958,0.2291947385867524,0.9070841454114058,0.8950230523702565,0.012061093041149329,0.9867034463096265,0.5888907719684773,0.35654332663435395,0.23234744533412333,0.6054489959870509,0.9561964146531566,0.8166666666666667,0.13952974798648998,0.8540783610477122,0.8485889342740438,0.9466562070994312,0.09806727282538741,0.896406665809685,0.8826534283041946,0.9098143236074271,0.027160895303232513,0.9701467710515491
0.9,0.8851184600197434,0.4903010858835143,0.8890537084398977,0.881449690033381,0.8748678713444406,0.2848948129178218,0.891534615710533,0.8761673956732474,0.015367220037285634,0.9827631818591381,0.6108804338615371,0.3220829885329235,0.2887974453286136,0.5272439100675587,0.9621200311769291,0.7495535714285714,0.21256645974835775,0.7790645108091843,0.8074637950241367,0.9595999215532457,0.15213612652910902,0.8414587964087621,0.8561520321819948,0.9243897962928977,0.06823776411090299,0.9261807471430792
