Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.6254935834155972,0.4115251727541955,0.5383631713554987,0.7067238912732475,0.631184407796102,0.5762728200400438,0.6202016778239132,0.632876226504315,0.012674548680401743,0.9799731003478999,0.17142615032624353,0.7464830358198369,0.5750568854935934,0.2296450717570186,0.3083398285268901,0.9775297619047619,0.6691899333778718,0.31542756092262164,0.9916450055699962,0.4057658364385174,0.5858791691314789,0.4091845712521728,0.9777558082056352,0.5201520310396706,0.4576037771659647,0.5319856212301585
0.1,0.8870681145113524,0.4498025666337611,0.8491048593350383,0.9224606580829757,0.9107867881049051,0.006816369122202952,0.8900093212439624,0.88296488946684,0.007044431777122329,0.9920849910119185,0.4526735022455724,0.4457973755763093,0.006876126669263127,0.9848099642785522,0.815198752922837,0.9138392857142857,0.09864053279144869,0.8920592117963629,0.9791125139249908,0.8626201215924691,0.11649239233252162,0.8810224660845811,0.9789404717334331,0.8142402545743834,0.1647002171590497,0.8317566574120578
0.2,0.9014807502467918,0.46243830207305037,0.8771355498721227,0.9241773962804005,0.915145693243676,0.06409027692565825,0.9105584272519278,0.888816644993498,0.02174178225842982,0.9761225841113275,0.4894924158969579,0.4246955904953304,0.06479682540162751,0.8676244548490252,0.8679657053780203,0.8946428571428572,0.02667715176483687,0.9701812275682462,0.9612885258076495,0.8849774465581487,0.07631107924950076,0.9206158430057342,0.9639054790963386,0.8367432150313152,0.1271622640650234,0.868076002447628
0.3,0.9093040473840079,0.46192003948667326,0.8847058823529412,0.9322365283738674,0.924079713629321,0.11691814792001229,0.9192017625624948,0.8954959215037238,0.023705841058770938,0.974210405131638,0.5112702313363274,0.39307246719470385,0.11819776414162358,0.7688154778096793,0.8959469992205767,0.8632440476190476,0.03270295160152914,0.963499010957145,0.9468993687337541,0.9167483820356933,0.030150986698060822,0.9681581932635773,0.9525979945305378,0.8723308270676692,0.08026716746286866,0.9157386768356297
0.4,0.9071076011846002,0.45069101678183615,0.8707928388746803,0.940963280877444,0.9322089584930456,0.11564371831341179,0.9128463689517837,0.8991015486464121,0.013744820305371608,0.9849428986378566,0.49940682992966695,0.3827284549001064,0.11667837502956058,0.7663660806441258,0.8791893998441154,0.8547619047619047,0.02442749508221065,0.9722158899020601,0.9529335313776457,0.9283192782898607,0.024614253087784976,0.9741700210168904,0.9569865105624841,0.8871042471042471,0.069882263458237,0.9269767518278157
0.5,0.9134501480750247,0.45905725567620925,0.8860358056265984,0.9390081068192656,0.9312402559002204,0.15800179189241148,0.9214473349716126,0.9022934152973164,0.019153919674296138,0.9792132236457266,0.5257181594780104,0.3660598179453836,0.15965834153262676,0.6963043055405338,0.9113016367887763,0.8377976190476191,0.07350401774115722,0.9193417253148266,0.9335313776457482,0.9447930966856246,0.011261719039876383,0.9880802272165377,0.9422952933591231,0.9090909090909091,0.03320438426821404,0.9647622305850154
0.6,0.9130059230009872,0.4641905231984205,0.8908951406649617,0.9336194563662374,0.9259928757509703,0.17180902640712395,0.9226336751122787,0.8995744177798795,0.02305925733239922,0.975007136684456,0.5367341750699093,0.3629861685778461,0.17374800649206318,0.6762866712010045,0.9225253312548714,0.8305059523809524,0.09201937887391898,0.9002527347961828,0.9227627181581879,0.9450872720141205,0.022324553855932572,0.9763783149799958,0.9343227028733817,0.9088096401237583,0.025513062749623394,0.9726935215518563
0.7,0.9091312931885489,0.4851431391905232,0.9085933503836318,0.9096328087744396,0.9036015871400956,0.19281934746427346,0.9147529870349971,0.9012885683886984,0.01346441864629866,0.9852808147804567,0.5667316329124651,0.3713204870552075,0.1954111458572576,0.6551963318986996,0.9428682774746687,0.8431547619047619,0.09971351556990682,0.8942444899758697,0.8812662458225028,0.9395959992155325,0.058329753393029704,0.9379203897827054,0.904380980861244,0.9019420566698504,0.0024389241913935766,0.9973032115413673
0.8,0.9008884501480751,0.4724086870681145,0.886854219948849,0.9139723414401526,0.9057569741928743,0.23528557868464073,0.9119142445555461,0.8855065610592269,0.02640768349631928,0.971041483720665,0.5718583170917719,0.33366828230287265,0.23819003478889927,0.5834806845159961,0.9449727201870616,0.7758928571428572,0.16907986304420441,0.8210743448649668,0.8725399183067212,0.9577368111394391,0.08519689283271792,0.911043522769729,0.8982736904497296,0.9236492471213463,0.025375556671616728,0.9725268474470126
0.9,0.8950394866732477,0.4597976307996051,0.8677237851662404,0.9205054840247974,0.9105254683055123,0.26889129996589456,0.9110244894500467,0.8727390944556094,0.03828539499443728,0.9579754491368845,0.5732565036861283,0.3015131812270954,0.27174332245903293,0.5259655656557211,0.9454403741231489,0.7193452380952381,0.22609513602791076,0.7608573293290936,0.87003341997772,0.9738183957638753,0.10378497578615531,0.8934247122075106,0.8965262379896526,0.9476573220937071,0.051131084104054536,0.9460447538240003
