Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.5964461994076999,0.3843040473840079,0.48005115089514067,0.7049594659036719,0.6026843051631133,0.6375820334484358,0.5727057029065333,0.6295661425700437,0.0568604396635104,0.9096831360222262,0.12172697229048386,0.7506206407376759,0.628893668447192,0.16216843194034222,0.21893998441153548,0.9785714285714285,0.759631444159893,0.22373429063952532,0.9940586706275529,0.3995881545401059,0.594470516087447,0.4019764289041857,0.9777236338322312,0.5178360500826836,0.4598875837495475,0.52963437945445
0.1,0.882329713721619,0.4901283316880553,0.8859846547314578,0.8789222699093944,0.8721550855991944,0.02302556811403797,0.9064486060503347,0.8486818772904599,0.057766728759874875,0.9362713689730501,0.4803830183882722,0.5037238444260551,0.023340826037782925,0.9536634481451289,0.8558067030397506,0.9436011904761905,0.08779448743643992,0.9069580577869616,0.9667656888228742,0.7861345361835654,0.18063115263930873,0.8131593262693841,0.9684247662727112,0.7440741609950716,0.22435060527763961,0.7683345024919965
0.2,0.9000246791707799,0.47154491609081933,0.8850639386189258,0.9139723414401526,0.9055843408175014,0.04717746120900618,0.9113634437759512,0.8842061709421918,0.02715727283375946,0.970201489845542,0.4914837725616473,0.4437285731173898,0.047755199444257546,0.9028346364410891,0.8705378020265004,0.912797619047619,0.042259817021118584,0.9537029718973073,0.9599888600074267,0.8653657579917631,0.0946231020156636,0.9014331249480003,0.9628448275862069,0.8171040362328493,0.1457407913533576,0.8486352243084476
0.3,0.9084402764067128,0.4483711747285291,0.8697698209718671,0.9444921316165952,0.9359313077939234,0.1062147712457138,0.9144987712905686,0.8999881782716633,0.014510593018905227,0.9841327364514362,0.49309380560969407,0.38597943019269415,0.10711437541699992,0.782770794931085,0.8749025720966485,0.8599702380952381,0.014932334001410363,0.9829325750344682,0.9616598588934274,0.9263581094332222,0.035301749460205256,0.9632908152152397,0.964512802887094,0.8849923430321592,0.07952045985493472,0.9175537539606476
0.4,0.912857847976308,0.46567127344521225,0.8922762148337596,0.9320457796852647,0.9244793046796332,0.12382319464691321,0.9206423184475891,0.9019978720888994,0.01864444635868978,0.9797484365153575,0.5179645792729429,0.39271781534460337,0.12524676392833956,0.7581943458293112,0.9034294621979735,0.8709821428571428,0.03244731934083067,0.9640842802913591,0.941143705904196,0.9224357717199451,0.018707934184250985,0.9801221279312733,0.9481390593047034,0.8809452137266707,0.06719384557803276,0.9291308116477051
0.5,0.9130799605133267,0.4605133267522211,0.887161125319693,0.9372436814496901,0.9294748124330118,0.14728523696132337,0.9225489365308025,0.8998699609882965,0.022678975542505975,0.975417048739128,0.5226675705448691,0.37380305000591085,0.14886452053895827,0.7151831700907513,0.9095089633671083,0.8444940476190477,0.06501491574806062,0.9285164650743322,0.938080207946528,0.9363600706020788,0.0017201373444492019,0.9981663216749721,0.9459306095979247,0.8973750790638836,0.04855553053404116,0.9486690355070758
0.6,0.9130552813425469,0.45900789733464953,0.8855754475703325,0.9386742966142108,0.9308564976611646,0.16344264057212138,0.9227607829844928,0.899515309138196,0.023245473846296827,0.9748087757142064,0.5279637318871282,0.36280884265279584,0.16515488923433236,0.6871851620488956,0.9145752143413873,0.8302083333333333,0.084366881008054,0.9077529330719846,0.9325102116598589,0.9451853304569523,0.012675118797093377,0.9865898058416062,0.9416579728753711,0.9089279895731509,0.03272998330222021,0.9652421747120363
0.7,0.9074037512339586,0.46041461006910167,0.8811764705882353,0.9318550309966619,0.9234026586620926,0.20304430877719895,0.918778069655114,0.8915356425109351,0.027242427144178905,0.9703492845074055,0.5460977883230235,0.3408795365882492,0.20521825173477426,0.6242096999422654,0.9275915822291504,0.7925595238095238,0.13503205841962662,0.8544272490106873,0.9082807278128481,0.9567562267111198,0.04847549889827174,0.9493334900313032,0.9233454884009621,0.9235304317669499,0.0001849433659878441,0.999799743073291
0.8,0.9023938795656465,0.4877838104639684,0.9043478260869565,0.9005722460658083,0.8945104983556792,0.2246967462790732,0.9091178713668333,0.8930133585530204,0.016104512813812866,0.9822855612885487,0.5828743326836708,0.355124719233952,0.22774961344971884,0.6092646378832403,0.9525331254871395,0.8123511904761904,0.1401819350109491,0.852832482923617,0.8574080950612699,0.9461659148852716,0.08875781982400166,0.9061921187102115,0.8883477502362433,0.9086218375499334,0.02027408731369007,0.9776869909176314
0.9,0.8913129318854887,0.4629812438302073,0.8671611253196931,0.9138292799237006,0.9036780383795309,0.2817915353681894,0.9067451910855012,0.8697836623714387,0.03696152871406255,0.9592371384183307,0.5819422082874333,0.29702092445915595,0.2849212838282773,0.5103959125653439,0.9494933749025721,0.7099702380952381,0.23952313680733406,0.7477358524677314,0.8558299294467137,0.9750931555206903,0.11926322607397666,0.8776904284490734,0.8869311976701857,0.949452736318408,0.0625215386482223,0.9341499199942743
