Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.7023692003948667,0.40513326752221124,0.6114066496163683,0.787172150691464,0.7281310916179338,0.3365995201962976,0.6871451571900686,0.7236079914883556,0.036462834298287006,0.9496096854551201,0.26523176002033727,0.6003073649367537,0.33507560491641647,0.4418265966939805,0.4561964146531567,0.9077380952380952,0.45154168058493854,0.5025639190933135,0.9622168585220943,0.6022749558737007,0.35994190264839354,0.6259243439142793,0.9349840255591054,0.6006301693580149,0.3343538562010905,0.6423961831848921
0.1,0.799284304047384,0.44222606120434355,0.7502813299232737,0.8449690033381021,0.8185724649813048,0.08085395776115471,0.7963308194220828,0.8034046577609647,0.007073838338881866,0.9911951738510003,0.40822811626133376,0.48965598770540253,0.08142787144406877,0.8337039197138152,0.6881527669524552,0.8688988095238095,0.1807460425713543,0.7919826329714846,0.9251763832157445,0.7602471072759365,0.164929275939808,0.8217320730058587,0.9163466528282304,0.7048527281506518,0.21149392467757855,0.7691987808054741
0.2,0.8148075024679171,0.4675715695952616,0.7926342710997443,0.8354792560801144,0.8179035152538795,0.01049369675966345,0.8182781120244047,0.8099657169878236,0.0083123950365811,0.9898416016334393,0.46313871705787646,0.4737557630925641,0.01061704603468766,0.9775896213580978,0.758846453624318,0.8571428571428571,0.09829640351853908,0.8853208625617044,0.8890642406238396,0.7788782114140027,0.11018602920983689,0.876065165850646,0.8906778885737809,0.7186525265127885,0.1720253620609924,0.806860185631809
0.3,0.8279368213228036,0.44531095755182626,0.7831713554987212,0.8696709585121603,0.8485369097761029,0.043173751110496275,0.8286162189644946,0.8269890057926469,0.0016272131718476635,0.9980362281903181,0.46347767138378104,0.41996689916065727,0.04351077222312377,0.9061211037562695,0.7686671862821512,0.8108630952380952,0.04219590895594394,0.9479617345964502,0.9000185666542889,0.8376152186703275,0.06240334798396141,0.9306643770517553,0.901544930980894,0.7669247009148487,0.1346202300660454,0.8506782907430064
0.4,0.8379318854886476,0.47198914116485685,0.8211764705882353,0.8535526943252265,0.8394248366013072,0.0753956590035975,0.8445047029912719,0.8287622650431493,0.01574243794812258,0.9813589694736309,0.5038556054571647,0.4275328052961343,0.07632280016103038,0.848522474823357,0.8204208885424785,0.8226190476190476,0.0021981590765690617,0.9973278529315224,0.8731897512068325,0.8328103549715631,0.04037939623526943,0.9537564473478288,0.8851328624285234,0.7642748513756394,0.12085801105288396,0.8634577743263446
0.5,0.8391658440276407,0.47722112537018757,0.8278772378516625,0.8496900333810206,0.8369964317112272,0.1096726651755767,0.846877383272604,0.8284076131930488,0.018469770079555192,0.9781907387723804,0.5235996949411067,0.4125192103085471,0.1110804846325596,0.7878522739684681,0.8407638347622759,0.8032738095238096,0.03749002523846634,0.9554095648642326,0.854158930560713,0.8449696018827221,0.009189328677990938,0.9892416641104969,0.872875869881858,0.7734632468835076,0.0994126229983503,0.886109094742411
0.6,0.8341806515301086,0.45728035538005923,0.8020460358056266,0.86413924654268,0.8462410275783906,0.1323264105605787,0.8388272180323701,0.8276983094928478,0.011128908539522309,0.9867327760708251,0.5130921108380646,0.3794183709658352,0.1336737398722294,0.7394741859236699,0.8236944660950897,0.7607142857142857,0.062980180380804,0.9235393911538876,0.8568510954326031,0.8718376152186703,0.014986519786067243,0.9828104230369684,0.8726672171758877,0.7963857298644649,0.07628148731142281,0.9125881139911686
0.7,0.8300839091806516,0.49405231984205333,0.8359079283887468,0.8246542680019074,0.8163244917328538,0.16379295437681834,0.8383611558342513,0.8185364700319187,0.019824685802332653,0.9763530482485139,0.5633844589441572,0.3973282893959097,0.16605616954824753,0.7052524844944169,0.8695245518316446,0.7717261904761905,0.09779836135545406,0.8875266245795558,0.8012439658373561,0.8493822318101588,0.048138265972802685,0.943325555715696,0.8389862374971798,0.771496578399286,0.06748965909789384,0.9195580856019456
0.8,0.8296890424481738,0.4780602171767029,0.818925831202046,0.839723414401526,0.8264932115017294,0.1985474870118373,0.8362426912973476,0.8205461638491548,0.015696527448192832,0.9812296984935782,0.5620286416405389,0.3609173661189266,0.2011112755216123,0.6421689917179726,0.8663289166017147,0.7284226190476191,0.13790629755409567,0.8408153128547866,0.8004084663943557,0.8812512257305354,0.08084275933617968,0.908263663101106,0.8379193366000753,0.8016704880445463,0.03624884855552901,0.9567394533433116
0.9,0.8066386969397829,0.48615498519249756,0.8034271099744246,0.8096328087744397,0.7973501192953957,0.2817320414597685,0.8128124735191933,0.798025771367774,0.014786702151419306,0.9818079783059946,0.6053724260655876,0.3198368601489538,0.2855355659166338,0.5283307372085392,0.8846453624318005,0.6483630952380952,0.23628226719370526,0.7329073578770715,0.727255848496101,0.896646401255148,0.16939055275904702,0.8110843332199517,0.7943729003359462,0.8052116059878026,0.010838705651856406,0.9865393077158148
