Mix_fact,Accuracy,prob_pos,TPR,TNR,PPV,Renyi preds and s,Accuracy_sens_0.0,Accuracy_sens_1.0,Accuracy_sens_0.0-sens_1.0,Accuracy_sens_0.0/sens_1.0,prob_pos_sens_0.0,prob_pos_sens_1.0,prob_pos_sens_0.0-sens_1.0,prob_pos_sens_0.0/sens_1.0,TPR_sens_0.0,TPR_sens_1.0,TPR_sens_0.0-sens_1.0,TPR_sens_0.0/sens_1.0,TNR_sens_0.0,TNR_sens_1.0,TNR_sens_0.0-sens_1.0,TNR_sens_0.0/sens_1.0,PPV_sens_0.0,PPV_sens_1.0,PPV_sens_0.0-sens_1.0,PPV_sens_0.0/sens_1.0
0.0,0.6673494570582429,0.3671026653504442,0.5357033248081842,0.7900810681926562,0.7040672268907563,0.3650763151346077,0.6305397847640031,0.7187019742286322,0.08816218946462917,0.8773313659542236,0.21811710871960002,0.5749497576545691,0.35683264893496913,0.3793672504696405,0.3607950116913484,0.8696428571428572,0.5088478454515087,0.41487722083604744,0.9518195321203119,0.6192390664836243,0.33258046563668764,0.6505845337132157,0.8991841491841492,0.6008018916418217,0.2983822575423275,0.6681633480605095
0.1,0.7740128331688055,0.5245557749259625,0.8094117647058824,0.7410109680495947,0.7444836509056693,0.1068791405314379,0.7985763918312008,0.7397446506679276,0.058831741163273166,0.9263292256507017,0.47936615541055844,0.5875990069748197,0.10823285156426127,0.8158049106966933,0.7556508183943882,0.9120535714285715,0.15640275303418327,0.8285158263355015,0.8497029335313776,0.6262012159246911,0.22350171760668647,0.7369648746794246,0.8569029520947499,0.6165375716728699,0.24036538042187994,0.7194952125741981
0.2,0.7946692991115498,0.44649555774925964,0.7499232736572891,0.8363853123509776,0.8103581693566217,0.022064751423983398,0.7942123548851793,0.7953067738503369,0.0010944189651576064,0.9986239033777379,0.43720871112617576,0.4594514718051779,0.02224276067900216,0.9515884439511954,0.7128604832424006,0.8206845238095238,0.10782404056712325,0.8686169442228344,0.8911065725956183,0.778584036085507,0.11252253651011135,0.8737271837392521,0.886326194398682,0.709507268750804,0.17681892564787793,0.8005035541482121
0.3,0.8069348469891412,0.4898075024679171,0.8075191815856777,0.8063900810681927,0.7954350783493727,0.025584083807402458,0.8148461994746208,0.795897860267171,0.01894833920744976,0.9767461157459323,0.5006355393610711,0.47470150135949873,0.025934038001572346,0.9481977687108065,0.7901792673421668,0.840625,0.05044573265783314,0.9399902065036929,0.844225770516153,0.7664247891743479,0.07780098134180513,0.9078433944343606,0.8579891672308734,0.7033993276055286,0.15458983962534478,0.8198230868994798
0.4,0.8135982230997039,0.4804787759131293,0.8047570332480818,0.8218407248450167,0.8081051928707176,0.06868656129381218,0.8172188797559529,0.8085471095874217,0.008671770168531157,0.989388681070216,0.5095330904160664,0.43994562004965126,0.06958747036641516,0.8634289476477524,0.8005455962587685,0.812797619047619,0.012252022788850514,0.9849261089086278,0.8370776086149276,0.805746224749951,0.03133138386497669,0.962570514916987,0.854066189921836,0.7338438801558511,0.12022230976598491,0.8592353717022944
0.5,0.807329713721619,0.5248519249753208,0.8442455242966752,0.7729136862184073,0.776085014341468,0.10185961476617729,0.8170494025930006,0.7937699491665682,0.02327945342643245,0.9715078998252096,0.5679179730531311,0.4647712495566852,0.10314672349644588,0.8183774270394572,0.8540919719407638,0.8254464285714286,0.028645543369335225,0.9664608211873909,0.772929818046788,0.7728966464012551,3.3171645532847904e-05,0.9999570832373673,0.817517159056998,0.7054559328500573,0.1120612262069407,0.8629249246141784
0.6,0.8160414610069102,0.4870187561697927,0.8140664961636829,0.8178826895565093,0.806476132563089,0.13079710317690163,0.8212439623760698,0.8087835441541553,0.01246041822191446,0.9848273852925953,0.542369290738073,0.40980021279111006,0.132569077946963,0.7555741443868276,0.8344505066250975,0.7751488095238095,0.059301697101287965,0.9289332361470648,0.8055142963238024,0.8309472445577564,0.025432948233953923,0.969392824393455,0.8363409108663385,0.7513341987595558,0.08500671210678279,0.898358778098363
0.7,0.8021470878578479,0.4464708785784798,0.7576470588235295,0.8436337625178827,0.8187496545243491,0.17046780959432517,0.8069231421066011,0.7954840997753871,0.011439042331213956,0.9858238762351634,0.5182187950173714,0.3463766402648067,0.17184215475256476,0.6683984517643665,0.7990646921278254,0.6785714285714286,0.12049326355639678,0.8492071233487544,0.8162829558113628,0.8725240243184939,0.056241068507131065,0.9355420974785656,0.8381980214209794,0.7781569965870307,0.060041024833948686,0.9283689256004656
0.8,0.7976554787759131,0.5168065153010859,0.8258823529411765,0.7713400095374344,0.7710233513203762,0.21073707624192264,0.802220150834675,0.7912873862158648,0.010932764618810209,0.9863718648709645,0.6059655961359207,0.3924222721361863,0.2135433239997344,0.647598270658528,0.875448168355417,0.73125,0.144198168355417,0.8352864583333334,0.7150018566654289,0.8308491861149245,0.1158473294494956,0.860567559810462,0.7853447070339813,0.7401717126073204,0.045172994426660895,0.9424800421750263
0.9,0.7856120434353405,0.5094521224086871,0.8057800511508951,0.7668097281831188,0.7631158261880541,0.27758412796468657,0.7895517329039912,0.7801158529376995,0.009435879966291694,0.9880490668653386,0.6269383950512668,0.34554911928123894,0.28138927577002787,0.5511691770815572,0.8830865159781761,0.6581845238095239,0.22490199216865225,0.7453228102803346,0.6781470479019681,0.8604628358501667,0.18231578794819858,0.7881189281486348,0.7656957491383388,0.7565856996236743,0.009110049514664542,0.9881022592525603
