Mix_fact,Accuracy,TPR,TNR,PPV,NMI preds and y,NMI preds and s,prob_pos_sex_Male_0.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0,PPV_sex_Male_0.0,PPV_sex_Male_1.0,PPV_sex_Male_0.0-sex_Male_1.0,PPV_sex_Male_0.0/sex_Male_1.0,NMI preds and y_sex_Male_0.0,NMI preds and y_sex_Male_1.0,NMI preds and y_sex_Male_0.0-sex_Male_1.0,NMI preds and y_sex_Male_0.0/sex_Male_1.0,NMI preds and s_sex_Male_0.0,NMI preds and s_sex_Male_1.0,NMI preds and s_sex_Male_0.0-sex_Male_1.0,NMI preds and s_sex_Male_0.0/sex_Male_1.0
0.1,0.8677690029615005,0.8894117647058823,0.84759179780639,0.844733773804897,0.4392896468712416,0.00013252570917288416,0.5022879416998559,0.5159593332545218,0.013671391554665902,0.9735029668550994,0.8616523772408418,0.9424107142857143,0.08075833704487256,0.9143066437799552,0.9257333828444114,0.7650519709747009,0.16068141186971052,0.8264279814820977,0.9325179249261915,0.7255126589529156,0.20700526597327584,0.7780147057337689,0.5119818917055622,0.40533269629755914,0.10664919540800305,0.7916934228811819,0.0,4.0,4.0,0.0
0.2,0.8782082922013821,0.8893606138107417,0.8678111587982833,0.86249317922516,0.46648803741420536,0.0004777655988981072,0.5083467502754004,0.48238562477834257,0.02596112549705787,0.9489302813817669,0.8715510522213562,0.9233630952380952,0.05181204301673903,0.9438876826635799,0.9242480505012997,0.8081976858207491,0.11605036468055052,0.874438074694768,0.9319886647774629,0.7603234897684107,0.1716651750090522,0.8158076578645495,0.52394875020278,0.4257784591998241,0.09817029100295588,0.8126337910626531,-8.25,0.0,8.25,nan
0.3,0.8844027640671274,0.8781074168797954,0.8902718168812589,0.8818060406821451,0.48306682489900815,0.00249144457525102,0.5051690534700449,0.4459747015013595,0.059194351968685444,0.8828226876486694,0.8679657053780203,0.8974702380952381,0.029504532717217757,0.9671247786669369,0.9269402153731897,0.8515395175524613,0.07540069782072845,0.9186563528367665,0.9339931225362744,0.7993373094764745,0.1346558130597999,0.855827832335489,0.523167714493556,0.44558070371676145,0.07758701077679458,0.851697632274764,0.0,0.0,0.0,nan
0.4,0.8846248766041461,0.8567774936061381,0.9105865522174535,0.8993288590604027,0.4858633608268962,0.005428803130194126,0.4959749173798831,0.40897269180754225,0.08700222557234083,0.8245834163712294,0.8553390491036633,0.8595238095238096,0.004184760420146261,0.9951313036663119,0.9320460453026365,0.8879191998431065,0.04412684545952994,0.9526559383177234,0.9374679651460789,0.8348027171556583,0.10266524799042054,0.8904866600167795,0.5137191848362375,0.4506268351056339,0.06309234973060357,0.8771851400669102,0.0,-4.75,4.75,nan
0.5,0.8904738400789733,0.8748849104859335,0.9050071530758226,0.8956849602010892,0.5016281301641049,0.007972056455985595,0.5153800525379205,0.40974110414942666,0.10563894838849386,0.7950270914283762,0.8816056118472331,0.8620535714285714,0.019552040418661654,0.9778222368869747,0.9208132194578537,0.8883114336144342,0.03250178584341945,0.9647031719825271,0.9298750411048997,0.8356895556837853,0.09418548542111438,0.8987116749480651,0.5334801236948911,0.4543921271083504,0.07908799658654064,0.8517508093108024,0.0,-3.25,3.25,nan
0.6,0.8858341559723594,0.8593350383631714,0.9105388650453028,0.8995502248875562,0.4892114439716236,0.011166617587134142,0.5129650029658503,0.3882846672183473,0.12468033574750303,0.7569418283379394,0.8728760717069368,0.8334821428571428,0.03939392884979398,0.9548688180067099,0.915707389528407,0.9050794273386938,0.01062796218971318,0.9883937136346725,0.92500206492112,0.8526411934845486,0.07236087143657144,0.9217722055109768,0.511963232135146,0.44775848878933056,0.0642047433458155,0.8745911047595172,0.0,0.0,0.0,nan
0.7,0.8855873642645608,0.8914066496163683,0.8801621363853124,0.8739719157472418,0.48722085717071073,0.011861366728139349,0.5460130497415473,0.41689324979311976,0.12911979994842754,0.7635225018714373,0.9067809820732657,0.8620535714285714,0.04472741064469432,0.9506745161963703,0.8836799108800594,0.876446362031771,0.007233548848288418,0.9918142884553248,0.9027702335687127,0.8213526159081243,0.08141761766058841,0.909813577549252,0.5170970904474557,0.4359228885977807,0.08117420184967494,0.8430194186947888,-0.5,-3.5,3.0,7.0
0.8,0.8759624876604146,0.8723785166240409,0.8793037672865999,0.8707750433983458,0.45881115689774565,0.020140051590850847,0.5534700449114481,0.3855656697009103,0.16790437521053786,0.6966333105933464,0.9049883086515979,0.8101190476190476,0.09486926103255022,0.8951707330076979,0.8652060898626067,0.8941949401843499,0.028988850321743143,0.9675810620044811,0.8888463599479446,0.8345853135060555,0.054261046441889116,0.9389534019748172,0.4885058551066203,0.40359967269291985,0.08490618241370046,0.8261920885366482,0.0,-5.0,5.0,nan
0.9,0.8718163869693978,0.8780051150895141,0.8660467334287076,0.8593671773305297,0.44788206038984113,0.03172976806504622,0.5808829760189814,0.370256531504906,0.21062644451407542,0.6374029654689126,0.9229929851909587,0.7921130952380953,0.13087988995286348,0.8582005583435873,0.8265874489417007,0.9077270052951559,0.08113955635345527,0.9106123802859958,0.8637490882567469,0.8497765006385696,0.013972587618177323,0.9838233257688557,0.4702437978800799,0.4065577610311763,0.06368603684890362,0.8645680450523568,-4.75,0.0,4.75,nan
1.0,0.8060217176702863,0.8501790281329923,0.7648545541249404,0.7712045285820341,0.29638820417784095,0.10368572823668619,0.6894330988899245,0.31209362808842656,0.377339470801498,0.452681527172016,0.951987529228371,0.6558035714285714,0.29618395779979967,0.6888783217151278,0.623282584478277,0.914394979407727,0.29111239492944996,0.681633865577423,0.7506145526057031,0.834659090909091,0.08404453830338787,0.8993067478461793,0.3251775461413741,0.2924771190295612,0.032700427111812924,0.8994382376647984,-8.0,-5.5,2.5,1.4545454545454546
