Mix_fact,Accuracy,TPR,TNR,PPV,NMI preds and y,NMI preds and s,prob_pos_sex_Male_0.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0,PPV_sex_Male_0.0,PPV_sex_Male_1.0,PPV_sex_Male_0.0-sex_Male_1.0,PPV_sex_Male_0.0/sex_Male_1.0,NMI preds and y_sex_Male_0.0,NMI preds and y_sex_Male_1.0,NMI preds and y_sex_Male_0.0-sex_Male_1.0,NMI preds and y_sex_Male_0.0/sex_Male_1.0,NMI preds and s_sex_Male_0.0,NMI preds and s_sex_Male_1.0,NMI preds and s_sex_Male_0.0-sex_Male_1.0,NMI preds and s_sex_Male_0.0/sex_Male_1.0
0.1,0.790720631786772,0.7153812683563581,0.8533026113671275,0.8020121951219512,0.25831024823060844,7.202532306586234e-06,0.4034403864079315,0.4065492374985223,0.0031088510905907807,0.9923530760758048,0.678806693420156,0.8086503185943232,0.12984362517416725,0.8394316774648968,0.9464165464165464,0.7708493057330267,0.1755672406835197,0.8144926339799565,0.9415038857382902,0.6088979354463507,0.3326059502919395,0.6467290732091636,0.3397348866505628,0.23664982988181962,0.10308505676874316,0.6965720600994029,3.0,0.0,3.0,0.0
0.2,0.7924234945705825,0.8449907538344392,0.7487575675431463,0.7364080200976442,0.27320971601240046,0.0025077686541026575,0.5454622489619524,0.4860503605627143,0.05941188839923811,0.8910797428927437,0.8386461724842886,0.8611701100598571,0.022523937575568476,0.9738449612771594,0.827032227032227,0.6794445864213307,0.14758764061089635,0.8215454781725873,0.8603386670809383,0.5423811261096924,0.31795754097124596,0.6304274663719917,0.34745894522710974,0.2054106946332117,0.14204825059389803,0.591179756500294,-3.5,0.0,3.5,nan
0.3,0.8153010858835144,0.7520939845534645,0.8678051865907653,0.8253551390712666,0.30822080255743717,0.012202848710113571,0.46690958393356496,0.3389289514126965,0.12798063252086844,0.7258984674448696,0.7605815098054062,0.7304498938018923,0.030131616003513884,0.9603834492226573,0.9062049062049062,0.833801857057671,0.07240304914723528,0.9201030046830668,0.911524500907441,0.6597488664108825,0.2517756344965585,0.7237862128270707,0.35714030764847626,0.2385259987644826,0.11861430888399366,0.6678775642408233,0.0,0.0,0.0,nan
0.4,0.804639684106614,0.7279451756771457,0.8683473389355743,0.8212050558350718,0.28701061607010847,0.01896515805366626,0.4683077705279214,0.31002482562950706,0.15828294489841432,0.6620108508556614,0.7519497236314076,0.6667310291562077,0.08521869447519981,0.8866696910750212,0.8920634920634921,0.8473464519976148,0.04471704006587729,0.9498723572215254,0.8984890979824482,0.6583412774070544,0.24014782057539386,0.732720384571561,0.32961907024121373,0.20694938626743686,0.12266968397377687,0.6278440932315968,-4.25,-2.5,1.75,1.7
0.5,0.8170779861796643,0.7777656912868487,0.8497334417638023,0.8113014864404856,0.3103735364779077,0.029105583613597205,0.5180493178544191,0.3191275564487528,0.1989217614056663,0.6160177138548674,0.8125236616945559,0.689129175516509,0.12339448617804694,0.84813428581181,0.8560846560846561,0.8441093789930999,0.011975277091556213,0.986011573731124,0.877647828576102,0.6610483422856085,0.21659948629049353,0.7532045551324327,0.34967861979040477,0.21925470506626774,0.13042391472413703,0.6270177604729956,-3.75,5.5,9.25,-0.6818181818181818
0.6,0.8220138203356367,0.7984335907755902,0.8416011565916689,0.8072143407016387,0.3212534532461493,0.030454756309872835,0.534192017625625,0.32970800331008393,0.20448401431554103,0.6172087796735882,0.8344059968198683,0.706700135161228,0.12770586165864029,0.8469499714223537,0.8472342472342472,0.836612999403697,0.010621247830550185,0.9874636231181368,0.8740482233502538,0.6561491574040875,0.21789906594616626,0.7507013227360014,0.36515920614640457,0.2237118458603864,0.14144736028601818,0.6126419438284484,-0.75,-2.75,2.0,3.6666666666666665
0.7,0.8173247778874629,0.78510823452627,0.8440860215053764,0.8070557978307056,0.31083032582494924,0.04690766740490883,0.5467756969748326,0.2944201442250857,0.2523555527497469,0.5384660398295601,0.8397062164003938,0.6458775825448928,0.19382863385550098,0.7691708956420558,0.8253968253968254,0.8606354885424653,0.03523866314563995,0.959055066151968,0.8593568384347152,0.6715518972093957,0.18780494122531954,0.7814587225867675,0.3469587706521329,0.20769570762989367,0.1392630630222392,0.5986178335815385,-3.75,0.0,3.75,nan
0.8,0.8103158933859822,0.7732513869248341,0.8411041836089275,0.80168038795534,0.29585938178399124,0.06582435412859561,0.5618591644775867,0.2643929542499113,0.29746621022767533,0.4705680194711113,0.8462936321647611,0.5869859046147905,0.25930772754997056,0.6935960313364533,0.7995189995189995,0.8779282732771105,0.07840927375811102,0.9106882918060872,0.8428474474021567,0.6796333556896937,0.16321409171246293,0.8063539348484413,0.3276483305977361,0.1888071204588947,0.13884121013884143,0.5762492978812059,4.5,-2.25,6.75,-0.5
0.9,0.7856860809476801,0.8219297291417382,0.7555796512153249,0.7363804697397914,0.2557611953253053,0.09789190151525967,0.6597322260825353,0.2926468849745833,0.36708534110795205,0.44358434135059505,0.9073975921859619,0.6039776018536397,0.30341999033232225,0.665615169199017,0.6549302549302549,0.8447056819149842,0.18977542698472927,0.7753354439921605,0.7696358615374735,0.6317915572611593,0.13784430427631422,0.8208967238078698,0.27861353735611005,0.1628613040991405,0.11575223325696954,0.5845419631960641,-2.75,0.0,2.75,nan
1.0,0.7359328726554788,0.7709670401392363,0.706831119544592,0.6859756097560976,0.17125596773884175,0.2504837933506766,0.7501059232268452,0.17496157938290577,0.5751443438439394,0.2332491638384174,0.9293556447338532,0.36705927785286735,0.5622963668809859,0.39496104632579593,0.47763347763347763,0.9097878865320725,0.4321544088985949,0.5249943252752242,0.6932896520560325,0.6422297297297297,0.05105992232630285,0.9263512412526588,0.18439422059464375,0.09761201287037104,0.08678220772427271,0.5293659017922954,-6.0,0.75,6.75,-8.0
