Mix_fact,Accuracy,TPR,TNR,PPV,NMI preds and y,NMI preds and s,prob_pos_sex_Male_0.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0,PPV_sex_Male_0.0,PPV_sex_Male_1.0,PPV_sex_Male_0.0-sex_Male_1.0,PPV_sex_Male_0.0/sex_Male_1.0,NMI preds and y_sex_Male_0.0,NMI preds and y_sex_Male_1.0,NMI preds and y_sex_Male_0.0-sex_Male_1.0,NMI preds and y_sex_Male_0.0/sex_Male_1.0,NMI preds and s_sex_Male_0.0,NMI preds and s_sex_Male_1.0,NMI preds and s_sex_Male_0.0-sex_Male_1.0,NMI preds and s_sex_Male_0.0/sex_Male_1.0
0.0,0.719471865745311,0.7375855699228513,0.7043954056253957,0.6749863272510317,0.14521384011447863,0.006356687535762398,0.45675710100624123,0.5513644132728237,0.09460731226658248,0.828412371221047,0.6919911605577993,0.850842324436873,0.15885116387907372,0.813301290595518,0.8392138063279003,0.5840465593974666,0.2551672469304337,0.6959448891255086,0.8441160066926938,0.4804917156600748,0.363624291032619,0.5692247414459954,0.21813435526441413,0.13649380808027572,0.0816405471841384,0.6257327412494155,0.0,4.25,4.25,0.0
0.1,0.755528134254689,0.6234923394545256,0.8654246178891201,0.7940769443675616,0.20157500844776033,4.798443875315405e-05,0.3599116885322464,0.352154181646726,0.007757506885520404,0.9784460823788296,0.5980339861312199,0.6867310240393716,0.08869703790815164,0.8708416617230527,0.939693192713327,0.7991270112975009,0.1405661814158261,0.8504126852191546,0.9257992214226731,0.6071966527196653,0.31860256870300785,0.6558621336779565,0.2643642488604724,0.1730517569660603,0.0913124918944121,0.6545959134489266,-5.0,0.0,5.0,nan
0.2,0.7597235932872656,0.6878735195045094,0.819526092068373,0.7603290895988469,0.2013845577816839,0.0013318670055655305,0.42869273553262854,0.38633818589025753,0.04235454964237101,0.9012006826060449,0.6810942619827783,0.7047132311186826,0.023618969135904222,0.9664842831198007,0.8888782358581017,0.7576172543649435,0.13126098149315812,0.8523296260410269,0.8852134297316034,0.5679633867276888,0.3172500430039147,0.6416118053020221,0.26234957991206426,0.15044281750876534,0.11190676240329891,0.5734440953143191,-3.5,-1.75,1.75,2.0
0.3,0.7570582428430405,0.6949907638813431,0.8087184588948177,0.7514980613323934,0.1965573790971727,0.0025620323228878754,0.44478410393580436,0.3858077444450993,0.058976359490705066,0.8674045250969286,0.6937438085803551,0.6980882074578838,0.004344398877528688,0.9937767192868807,0.8684563758389262,0.7553919890448476,0.1130643867940786,0.8698099410176375,0.8690339824360442,0.5633974946532233,0.30563648778282093,0.6483031803588717,0.24953085527440177,0.1446474106721536,0.10488344460224819,0.5796774531674211,-8.0,5.0,13.0,-1.6
0.4,0.7631539980256663,0.7188416820601977,0.8000361761779868,0.7495043335410412,0.20663082402049435,0.004860990534366803,0.46987644886001784,0.388165261979136,0.08171118688088186,0.8261006971532113,0.7266631105692296,0.6994132121900435,0.02724989837918612,0.9624999563307404,0.8532118887823585,0.7525676138308799,0.10064427495147865,0.8820407025796244,0.8616607933495979,0.5610385666565442,0.3006222266930537,0.6511130261312893,0.26100289356114303,0.14336977767717995,0.11763311588396308,0.549303403196156,0.0,1.75,1.75,0.0
0.5,0.7574284304047384,0.7502988156036076,0.7633625757438727,0.7252008612088432,0.19913281098610539,0.005936042964309397,0.5081305990744279,0.41698591383273415,0.09114468524169378,0.8206274422211218,0.7586679875028576,0.7295097482491009,0.029158239253756713,0.9615665353829802,0.8070949185043145,0.7243238616912017,0.08277105681311281,0.8974456970110755,0.8318850267379679,0.5447349823321554,0.2871500444058125,0.654820035009164,0.243476532848625,0.1418302737988738,0.10164625904975119,0.5825213302468578,0.0,4.75,4.75,0.0
0.6,0.7541461006910167,0.7083016407693143,0.7923035181333092,0.7394781622234827,0.19170265096613545,0.009638495662610392,0.48320808389589437,0.3683031767548771,0.11490490714101725,0.7622040876994658,0.7274251314486017,0.6607987885671021,0.0666263428814996,0.9084079721732747,0.824065196548418,0.7639507018144471,0.0601144947339709,0.9270512879493523,0.8387663649942887,0.5586493839014243,0.2801169810928644,0.6660369409367389,0.232312557227534,0.1288088027652805,0.10350375446225349,0.5544633673810462,-4.0,5.0,9.0,-0.8
0.7,0.762142152023692,0.6844507225904596,0.8268065478882156,0.7668614560506453,0.20585683149387443,0.012037421408957142,0.45841294102662083,0.33187953085401073,0.1265334101726101,0.7239750477173765,0.7070029718814296,0.6284308158243422,0.07857215605708734,0.8888658758420827,0.8543624161073825,0.8022081478945566,0.05215426821282587,0.938955334142097,0.8593127720663147,0.5895933226780323,0.2697194493882824,0.6861219125840391,0.2454396814007849,0.13952024984181025,0.10591943155897465,0.5684502564765962,-3.5,0.0,3.5,nan
0.8,0.7588104639684107,0.7363359773986743,0.7775165053812064,0.7336653494288963,0.20018854780782436,0.015735236786985535,0.5177259797053454,0.3700713149054046,0.14765466479994077,0.7148015154967193,0.7675074297035739,0.6589059246640167,0.10860150503955723,0.8585010374668279,0.796548418024928,0.7605272167066073,0.03602120131832076,0.9547783907378328,0.8259799901590946,0.5543876413441631,0.27159234881493155,0.6711877381404612,0.24173123855631873,0.1252907942949567,0.11644044426136202,0.5183061777336915,0.0,5.0,5.0,0.0
0.9,0.7387216189536031,0.7416603281538628,0.7362756624762594,0.7006621156906021,0.1709044175366264,0.026968135650633197,0.5620515433278138,0.36806742500147344,0.19398411832634038,0.6548641834914416,0.7867103558637507,0.629755820556502,0.15695453530724868,0.8004926029797536,0.7206136145733462,0.750256761383088,0.029643146809741783,0.960489330672482,0.779876114216649,0.5327461969575661,0.24712991725908295,0.6831164427861546,0.19581952478018225,0.10277963694508362,0.09303988783509863,0.5248691981070794,3.5,5.0,1.5,0.7
