Mix_fact,Accuracy,TPR,TNR,PPV,NMI preds and y,NMI preds and s,prob_pos_sex_Male_0.0,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0,PPV_sex_Male_0.0,PPV_sex_Male_1.0,PPV_sex_Male_0.0-sex_Male_1.0,PPV_sex_Male_0.0/sex_Male_1.0,NMI preds and y_sex_Male_0.0,NMI preds and y_sex_Male_1.0,NMI preds and y_sex_Male_0.0-sex_Male_1.0,NMI preds and y_sex_Male_0.0/sex_Male_1.0,NMI preds and s_sex_Male_0.0,NMI preds and s_sex_Male_1.0,NMI preds and s_sex_Male_0.0-sex_Male_1.0,NMI preds and s_sex_Male_0.0/sex_Male_1.0
0.0,0.6896347482724581,0.6740454693788752,0.7025842595102557,0.6530881112984823,0.10466087596637126,0.06878476256315506,0.33946275739344123,0.6480671474169524,0.30860439002351114,0.5238080016036336,0.5724237146967517,0.933191735856343,0.3607680211595913,0.6134041834087476,0.9565175565175565,0.47772382656103585,0.4787937299565207,0.49944072987045834,0.9435846230654019,0.4408062750820868,0.5027783479833151,0.4671613592536613,0.2714006842050012,0.14756190339487255,0.12383878081012864,0.5437049793264794,-8.0,0.0,8.0,nan
0.1,0.7999259624876605,0.7765691286848689,0.819327731092437,0.7812004158231657,0.27483833036893496,2.123569125222709e-06,0.4503431912549784,0.45206289159475116,0.0017197003397727562,0.996195882538144,0.7468766563186189,0.852288086503186,0.10541143018456711,0.876319484158162,0.9264069264069265,0.7245080500894454,0.20189887631748105,0.7820624279002891,0.9280270956816258,0.5771443514644351,0.3508827442171907,0.6219046341966221,0.3723880438807637,0.23327262942260088,0.1391154144581628,0.6264235204535549,3.75,-0.75,4.5,-0.2
0.2,0.8206811451135242,0.803818122484499,0.8346887141953555,0.8015511443757457,0.3186431246488446,0.0055814604727692065,0.4918227268875519,0.4037120226977184,0.08811070418983352,0.8208486526284933,0.8013932005754524,0.8100019308746862,0.008608730299233813,0.9893719632372511,0.9014911014911015,0.7755345429764035,0.125956558514698,0.8602797539472536,0.9117849758787043,0.6142020497803806,0.2975829260983237,0.6736259820342648,0.3950017115347094,0.2422638596228374,0.15273785191187203,0.6133235693626844,0.0,-3.0,3.0,nan
0.3,0.8312438302073051,0.7666702926139454,0.8848829854522454,0.8469118000480653,0.34491798761225606,0.014761696223166667,0.46940937208711125,0.3289395909681995,0.14046978111891173,0.7007520738362167,0.7782993866888771,0.737014867735084,0.04128451895379315,0.9469554779820268,0.923039923039923,0.8510946417923162,0.0719452812476068,0.9220561543961571,0.9277913169058579,0.6858939802336029,0.241897336672255,0.7392761364926634,0.4004249391229439,0.2642558061448762,0.1361691329780677,0.6599384312167949,4.25,0.0,4.25,0.0
0.4,0.8197680157946693,0.8373762645491134,0.805141411403271,0.7811659647876604,0.32122606619368554,0.021858429583114448,0.5594441149055165,0.3845017141506088,0.1749424007549077,0.687292446030193,0.8572726584387067,0.7866383471712686,0.07063431126743813,0.917605780877137,0.818951418951419,0.7929125138427464,0.026038905108672572,0.968204579043269,0.8574674341108754,0.6262874711760185,0.231179962934857,0.7303921364960385,0.3620595109721508,0.23979115161815504,0.12226835935399574,0.6622976177985268,-8.0,-7.75,0.25,1.032258064516129
0.5,0.8298371174728529,0.7785271402153813,0.8724586608837083,0.8352687168115773,0.33983233352526054,0.03292732613327855,0.5107194305567325,0.30044922567679394,0.21027020487993858,0.5882862638479915,0.8169909896267131,0.6804402394284611,0.13655075019825202,0.8328613755451052,0.8784030784030784,0.8671948206831928,0.01120825771988565,0.9872401884790043,0.8951385432221669,0.6932913633680897,0.20184717985407719,0.7745073303094488,0.38232849267611807,0.2406550939077969,0.14167339876832116,0.6294458783945853,0.25,0.0,0.25,0.0
0.6,0.8333662388943731,0.8252474709017731,0.8401102376434445,0.8108700299273194,0.34793122502716445,0.038508214266046,0.5580459283111601,0.32752098356779763,0.23052494474336244,0.5869068600840605,0.8658287271901265,0.7217609577138444,0.14406776947628208,0.8336070807631607,0.832996632996633,0.8464094045489394,0.013412771552306468,0.9841533287789326,0.8681952775036064,0.6746074715755279,0.19358780592807845,0.7770227379205316,0.3892514088322973,0.24643643163719037,0.14281497719510694,0.6331035059743703,-3.5,2.75,6.25,-1.2727272727272727
0.7,0.828208292201382,0.8406940063091483,0.8178368121442126,0.7931140643439889,0.3390531236957335,0.049230101111300634,0.5900771121091433,0.3287622650431493,0.26131484706599395,0.5571513591978466,0.8877110623154388,0.7207955203707279,0.16691554194471092,0.8119708663882808,0.788071188071188,0.8441945651247977,0.0561233770536097,0.9335184335789783,0.8418180512673225,0.6711614527148507,0.17065659855247173,0.7972761473865342,0.37097091401502197,0.24305890028987523,0.12791201372514674,0.65519665048466,-1.5,5.5,7.0,-0.2727272727272727
0.8,0.8242596248766041,0.7930490590666812,0.8501852353844763,0.814717550427446,0.32611993876913437,0.08337113551474613,0.5812642996356241,0.24695590495330416,0.33430839468231993,0.4248599219117928,0.8761262966608616,0.5811932805560919,0.29493301610476974,0.6633670085821715,0.7933621933621934,0.9005025981770168,0.10714040481482345,0.8810215483756303,0.8434288213426635,0.7204404021062709,0.12298841923639259,0.854180440454233,0.3600502687157197,0.2147869702624164,0.14526329845330332,0.5965471738947735,-3.25,-8.0,4.75,2.4615384615384617
0.9,0.8040473840078973,0.80387251169368,0.8041926447998554,0.7732552056084545,0.28514272653148576,0.12428061011521907,0.6427845097873062,0.23306537415770184,0.4097191356296043,0.3625871044011653,0.9083819186794881,0.5373624251786059,0.37101949350088226,0.591560019115933,0.6946608946608946,0.9011840872305988,0.2065231925697042,0.770831292411782,0.7907850504251532,0.7058077605883845,0.08497728983676878,0.8925405964729833,0.3131717320592226,0.18651629522433508,0.12665543683488753,0.5955719374731553,-5.0,0.0,5.0,nan
